,type,title,fuction,img,url
1482,일반벼,다미,"식미, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvHaLjh5Hc/m@d7NfaPnAqxM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=eGrxkvzpIILImESRKXRosrNCDDCAyRgPbWIkxSnlpUqjgALyuiAVXKGLKeeeZDJZUDAPPiltElKHVCENhkgqGqbhZuEewZYKFQST
1483,포인세티아,미스메이플,깊은 결각,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvhp7iBZEheOvJD7ojDw8pHc3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=EnYkWkkmoQwUkSOiXYZKJjXxFpywwqmENdwNcmxaRrUvlmPkudcWGUECBYIDJjlKErJZiFcrMaUMDjGZKvpBxSKXhIXdgvIsghIn
1484,포인세티아,레드벨,소비자 선호 화색,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvVwI3l4v4WNerP4OFhhOLfs3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=glBNUDQYUdzCGERDrFtPXNnMZojugZGjdkBjGFGdtYVUasmxlycGiBPVEdzaISdkclJKAcYFgatHsJhbYqRjayBxUlPjGXbvYTuU
1485,매실,옥주,가공적성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv3pgjsKh9wyJp2B1D2mZep83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=saLlSzqwujaNohCIoJRDWUxIIkieFlAjgZZjSQyiRMrEAzaTJjttaIffsFDPdwrtzYSdEBwLwwCiIxfaiDuxeCwCLuidNOZwrmvC
1486,배,만황,"극만생종, 식미",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvBLjhaEYaMFPddyg9VtzWJc3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=fMPwdyCXewnjsWaxgMucXGkpvRHwGQpFRatnboSwuNlMPeWFsNMgoDNXUWweDNsuSHbhbNgwSlCneMKhaQDPoTFLuQpSMJOmQBMN
1487,수박,원씨로,"가공적성, 식미",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv78N0Nz/T0eq0GhM5mvUXac3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=IfluDFyzseNQfmWBxacCgAbiEaRyBlOufIBSLhfMxIqnxfdDlkfHtKOsMgviwfXkQckmAsyOyUaUXYbPFRcLkXomQXAPlzxxopFU
1488,"참다래(키위,다래)",방울이,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv7RrBWsBhS56DNRKPxBWvoc3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=cdDzCfdiXtxbXtLFXZbIibRRtmUotXyGPvRmXRpSMOytEuyGuIdHjPEckiDpbMmccUibkLYhoqCZmfkzWGOtqbVENhFMavYuBhgm
1489,매실,옥보석,가공적성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvO2p8Hmi60fpNGEg3L@pKjc3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=iTAgIYQEVClRekRJIfbMqloHsVRPtSReMVYhwEzYxnVpeHwHBeisRWqmWRKNEJroPmhZxSNMihlhCNzrkbVJVRSgFBkULBwZZerL
1490,매실,단아,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvpsKHVqUDSAitoc41nVQyns3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=BpUJZeSxXRftaDOFaDoglIbYihFsxdvwDnCGJvWpbzgzdzbwMDzjGpouVUDguhAwYTvrRtxSDxTlGGezbTJveVBLqtGxJXhGItci
1491,포인세티아,롤리팝,소비자 선호 화색,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvfofXWcdh20p1FpW9LJgMzc3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=WjELRHSqhGdrxRcMpEMgXstOgfysyFcYyPxWfJophaKKEOmJSKHozcKzNSOptgWaknwttubitqSiAMDtTAkLNUvNaTccGztPzdeJ
1492,거베라,피치허니,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvjmpqFSlLkQ3OSonpxp7N183fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=caRxICAaYACRsSrCqclAMfcdTaOJswdUEFfsmofBsyqLbOHqkuppiypvFaQtwPAstITsUnuuavSymmEsGrbikaOzloiJeRNCDFtt
1493,포인세티아,스칼렛,선명한 색상,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv2EiZxlVxv/fLeVnvZEC1oM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=KhiFyGnYByAvJMLKHMtmTNnCGZYOkYiQIrATLXttxKYhetfHprYLrEsBjRAwEVyNqVphFnjRKoKdAnplCprGLoezIHYMVgwZVOia
1494,비모란,주성(Juseong),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvCNoekdS6j8V8TTRVqYKoDs3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=XsxuuVNJzDawXEnnGRHpKgtyhbVitSHwtsFrqYZSkVdjFlXfizNWtwvSWSajBvqpDmiDLnZvuZeJavEWnyXBPAqIlqHESWjhlmGl
1495,비모란,황주(Hwangju),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv/aNAlUbhJYcEzbZWPmbY2M3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=AJkJcVKteWcUcDxpMDgyyADhZIwkTnuJaKtPSizecULsEPLhGfVOyxpiQTYXthVnYOUbGjMxPfNIksHUINXHyhlxyuzxGemwNMkm
1496,비모란,다홍(Dahong),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvRKh5EyDJNLwulu51T35x8s3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=XXKiyHucYXMjPZQJFcfeHoNyMegeQTeermGxgpTyFUQJRKWnXvkzDomPJbneJYJEBKfOhqTuRAvGdLQrmWCyVMfQPsdQoFcratVR
1497,비모란,화홍(Hwahong),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvFu9eV3C9BbbB/z6e9Yhcbc3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=AfrKbKNefYtupGmbTlDurlnTNPDOusZPjvHAlkCKuuKMOkwRVXWFUmTWZDdYXQNcbFjzHJMVXxBKMuyeoDWmuqwHQSgYvAtZlznq
1498,비모란,홍운(Hongun),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvxLA9t6YfwcctjKsKQAY0aM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=RbvDylooYExtYHHkGWpGSgPCAqjWRTZQqJrGyRBbgnAMsRSrtUMbzcdugdwCxEbGCgDKuxSWwgclhnTphlmumMoShQObkHdntxYQ
1499,비모란,갈모(Galmo),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv0CsXY1jsYbfE@TZM1AGpd83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=ngvhFlVJNQFlXVmNAcFJRubTvllNiNPcBGjEGcyXytjBNuEslFUpJoKwgNhPKAklTSURxyMJBwffAtMkyTMTItnwTvMPENUqzYsM
1500,팔레높시스(호접란),옐로마블,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvme508y9XqN0L6LtAGcx/Ns3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=gNtEqIvxqMePjXbDMBuPTeTKkyZhvLhNUNDQLtWlsJyZndaFskQHvtBwWyhXduKcrNqeAbGEFuNvHHSwhHamiZroNyfJoSKNgwfi
1501,포도,두누리(Doonuri),"가공적성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvcLuncms4qdgH5Cs1KtPwYM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=rPphBYHRqRDqebQMjgAVhQYqRWpWSbMbHcyREIdiywdNZpkkolJeOUvgcfpLfAVjkqZuuRnfnjWaxSGyZkqETIvpJRnRXgASGeRj
1502,들깨,동글2호,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvV5Js0IU3t05hyd3WUNIfac3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=rTzZPGhONdDDweekSCGhGdOqALMvzLdkDdpJWksxKKUhmUawStNSSiKfdSBcJDRFRnCelqzbjvpDtbvkEmUksuZNmQzxAJTfDrwy
1503,참깨,미흑,"건강기능성, 다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvS2ieVT0ixyk0lo3jdBw8fc3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=GpYfXgHngfMfGRVHIOulISYfdUHgHVHjbGLagmnADlpENtYBzGOdVqCCHVeMVVECxrasjscqInCLLcYgmcQAwYpDtHVGlVsSVtXy
1504,들깨,동글1호,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvAkCV9QpsGqT3MZASYD/s1s3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=ulIGMfKeWjscskfHqEdaiVCMQMROmpndvUKWxAVIhgxaarMxeoSzvDektvhplvCWptSklhfIBXkDiMaddxxEaanIlWoHnZPQtsLz
1505,일반벼,청아(Cheonga),식미,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvactlq6xYC@dFy6697RYYHc3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=IxljXGIcbKIYVXaZsgFkyxtDXxDIWfdBksDbGiVNgRRsEyPbmgdNOOLTiIpggdcFJnDAwEOBTPgBFSRCdrjfyccDiaKFGtjnGcqX
1506,일반벼,청담(cheongdam),"담수직파성, 식미, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvFuTuivyE4NnTPxKvdjLtis3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=fYVOfxjlhJiUfHwWpHqihiewpqfSGsQSchYnpzMVkDsIiOpKVTKsSjvFdHjLJrtpEPyRGKtxMzZMCuvsNiLoKwNIuqbLynBHjLac
1507,통일형벼,큰섬,"다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvyXzfNks@0xq9POFXziMQW83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=HYQXRSGxdCafoZfpWZSyqxMwXOYHaVOCBpSByXhvrDMYaWTmjhbYKXjGpVVzhXFLYjQaDYvERdTdpMYuzClOWVlHdUIrHLVLWJbd
1508,통일형벼,한강찰1호,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv4ZOYaX9JCkL3Zx3AXAmi083fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=UocrnkkUVgnSRgqgKpQGtiGjiMosULvxrgEruWtSvFCupqMquSJCHzGqYunVOmsWIjGxobRgCwVlNfZzeXRKEbiynXfjWiwxNJip
1509,특수미,홍진주,건강기능성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv1MWoQJgtRCcZ/eGGAVobF83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=rtVkrgCxTWdOnZTRhxHtICXXIpYQsGpNNjPKvnrXBRgNaWyCciCdIxvgCsIlWbTIGrFFrjwxgSqDfOoxjoOrEvrtqPcQZyshZhUm
1510,통일형벼,다산1호,다수량성,https://www.nongsaro.go.kr/ps/img/cmmImg_2020/common/no_img.jpg,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=vqFUhSgMhLgMZHCEijJvVcskQfqcsgUBZoDTHONitjmPOgEQqfLWAbiNOwqyYLRLEIKijbQfgmmwHjbhQLWKNHbQNhRKzrmvpCtl
1511,일반벼,황금누리,"식미, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvjK7qd2TS9UuPSN6OhrXqks3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=aMMiBSRNFcUYHUxSZqRzOpAPjKufZPFGJELxOhRucDdUPkJFoeBATeCWSXXFMTRsLweLsWuHDNGgMzUKCRGGQuTUqCaoqUVoiqYi
1512,일반벼,해찬물결,간척지적응,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvD/V4fiDkuUINeeXdT6Hygs3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=jUoAagjRfIKTUjqUnLhLrreXNdgxtCYBwHyyfJATPBisisbPJKvMHEpqQHzvsXKdrzeSqVxExvyXYLaENbRQXKjIAILfWmBuUTYR
1513,일반벼,호품,"식미, 재배안정성, 직파적응성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv78U8V1XeB55XaxzvsdMufc3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=sOlDYDAJQsYZegdOVRLzXscZrUTaMByModwXgmnvchfYNzPAgPRxwknvUPGtIuBSpZVCqFSpEBimgQFbpnFVDMzxJbdpaHjpBNnV
1514,일반고구마,맛나미,건강기능성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv0kled35tu7vdqC9JsRBvGM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=hphPJAWJllDGxyKNlXmijCHsrsTrcWVFMhiAZuCTLfGaWMHqMrFVIATOLGUEZfQUGoWgVegSjtGKxQvSnodWzSPTfkEDhEAdXyBE
1515,콩나물콩,조남,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvdkdZl5x5YTX0coMyGu9n483fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=JXlRttfmZAZpWaSHePofCvRbPzQrhITOCFrgWDQYcajMhlfPDbJAXqbCSZhBBWnIiRibmSoNWdEkyGRzTdeSWqAXEylWrrGEhyHn
1516,심비디움,오렌지볼(Orange bowl),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lve9w6wIjjUvlLplhuTr6SHs3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=GIeLVJMmJtJjsUYzRnLShgdUGBmPuXYshGRexvYNswIesbjjABfndtLgXdvjwAtWUAmCODnFJZOJrLIkwAmFiotrfBcHfEpffjJm
1517,일반벼,주남조생,"식미, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv2HTA@YtMh3JBagwIvz5uGs3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=LhSCScaEqzVSbunolPpjwOLxyqNLhhDeFgXyMzJXrrlRupxtSkEiIZmvVkvFIRUHiHhoQvfKGxwsVXZahIgHEdQBbNwVliVCYdWZ
1518,특수미,눈보라,"가공적성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv90rlEulDquWaSzXErEdJnM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=AABaQrsgcjuINNAsGsioqheTXPzfMfkbhnIqtwRTixkHYdWZMNTUatMvvNLhzJWBraVqlzmVblxuHuLXREwSMaaskCbJrIiFNEbH
1519,일반벼,황금보라,"식미, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvExkAVL501ZvTLFIGjd/8Rc3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=VfAzHeGCdCQUEapWVOHYjZFaWajLWMkahgalfahgSOkJoPYbzldoZlRPgxzRPyarRbMlvHnemuUiZfQWauRsCXJEXMroiVzdOpKV
1520,통일형벼,녹양,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lve6VIWW9Wgxpq@hMzfFaocM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=rXlbzwYRDqcqfpEJDfTPTrCJPJauAZrlsgAHvGORZlujAPHCybUWthJAszxgIpiraSKmhHUVFAHrpoFtNIomsgmAWfozHSOAqbKY
1521,일반벼,강백,"식미, 재배안정성, 흰잎마름병 K3a저항성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvpii73N2fZ4wd3W89Pe7WN83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=KPAUlAKVajBSlsNnDQKcIsvKiCFYLPwCuwYBVlOnLzwmHcKOIXDfzBKMxLYEKDyfJOTVBIJzvbIpsqnmEIpfuIeMyIDyOAKHLoHz
1522,일반벼,산들진미,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv76hBlcBsxPuNmH3Z2aw0@s3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=wUDYSNMfZUrZhSzNzIkidPJxxFAZYhICFQsDrqcNztyAtMXRluifRDISnrWtICzdBvoLXtSMKGBBFLvkkQWQWWcrZWnTQlRufPpj
1523,일반벼,말그미,식미,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvamj5M5iWpWbjlyo7mMWf0M3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=sEdpgTeVrVvhpXXZRLeBzePxrZqpSUCmbdmrsrvDDLYVmJmgNKCvJYVZWfbKMkVuFslyxdmSpSTbJGnbqNshMoUsBIbluGXXnbaL
1524,분홍느타리,노을,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvIFhMuxqq//T6scWV4aFCLc3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=DOprsQVQtRaKWvbWMsnrdotXBQAioMDuetvLlgkdxLHYpIGXnmXSorPjCRLKNoZiAEDSrvttUjrxmwSEsyukwgqebDaTTKQbzVZx
1525,사과,만복,식미,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvN7fDKHjUXncNUUXOHzNhO83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=NlbeTsFmFcxzgUoRCYAQPlYJqvuWmQTZOGRSoHEAIleDuhtkJwvrdSofCvcaZuuYTpHtvzBDKgYBYRZQsdPsgtzcZWvmtptMiYff
1526,콩,녹원,"다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvdQuHIfU9vzZXGXH8tOVSGc3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=RZiDXsFqiRffhkJkjqHJdRAHEZyxESaixEJkMKtGfmGambOzYCdqjbocjpgDSaxcnJaPSYESbfrzpoQhsqJILVtgpTcJLeDXtIic
1527,콩나물콩,풍원,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvtRIJLGy4DUSQCgjPL/vxr83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=QFQUIbtghmDrqWjjFFgcAJYCERDwKwoQjtgyuuiBPDlPgfdEIMTOmSKveFAHfqtYCmwuybRlEJDjfbfcQMBjqHICjyRXFvFYddxc
1528,밀,신미찰1호,"가공적성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvcSCUGzuRaxpdTyHFLDSfRM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=xXzDvvSSoANfVwNVbvyPIAcNAuWSBHOCbdkJTbCtpSvswxuhBsTlJheXXZmZFLSbTcwUWUVOzROdTZkAqgjmJNBiHuUJHoNFzobi
